time,AvgResponseTime,nrOfInstances,AvgMemory,AvgCPU,numebrOfRequest,Latency
2020-06-30 15:15:13.752,,,,,1.0,24.0
2020-06-30 15:15:14.863,,,,2.453116675719687,,
2020-06-30 15:15:16.763,8.0,2.0,,,,
2020-06-30 15:15:16.765,,,,,1.0,16.0
2020-06-30 15:15:19.863,,,,2.40303322563664,,
2020-06-30 15:15:21.763,11.5,2.0,,,,
2020-06-30 15:15:24.863,,,,2.40303322563664,,
2020-06-30 15:15:26.763,14.0,2.0,,,,
2020-06-30 15:15:29.863,,,,2.498469902980018,,
2020-06-30 15:15:31.763,9.0,2.0,,,,
2020-06-30 15:15:34.263,,,23.3827737983185,,,
2020-06-30 15:15:34.863,,,,2.498469902980018,,
2020-06-30 15:15:36.763,9.0,2.0,,,,
2020-06-30 15:15:39.863,,,,2.521009382175354,,
2020-06-30 15:15:41.763,9.0,2.0,,,,
2020-06-30 15:15:44.863,,,,2.521009382175354,,
2020-06-30 15:15:49.863,,,,,1.0,12.0
2020-06-30 15:15:50.586,,,,,1.0,12.0
2020-06-30 15:15:51.334,,,,,1.0,14.0
2020-06-30 15:15:52.254,,,,,1.0,15.0
2020-06-30 15:15:52.812,,,,,1.0,15.0
2020-06-30 15:15:53.733,,,,,1.0,12.0
2020-06-30 15:15:54.478,,,,,1.0,13.0
2020-06-30 15:15:55.270,,,,,1.0,12.0
2020-06-30 15:15:56.029,,,,,1.0,12.0
2020-06-30 15:15:56.763,0.0,2.0,,,,
2020-06-30 15:15:59.863,,,,2.4690132006262444,,
2020-06-30 15:16:01.763,4.0,2.0,,,,
2020-06-30 15:16:04.263,,,23.37969952031413,,,
2020-06-30 15:16:04.863,,,,2.4690132006262444,,
2020-06-30 15:16:06.763,4.0,2.0,,,,
2020-06-30 15:16:09.863,,,,2.467085340972114,,
2020-06-30 15:16:11.763,4.0,2.0,,,,
2020-06-30 15:16:14.863,,,,2.467085340972114,,
2020-06-30 15:16:16.763,4.0,2.0,,,,
2020-06-30 15:16:19.863,,,,2.4573220263932,,
2020-06-30 15:16:21.763,4.0,2.0,,,,
2020-06-30 15:16:24.863,,,,2.4573220263932,,
2020-06-30 15:16:26.763,4.0,2.0,,,,
2020-06-30 15:16:29.059,,,,,1.0,16.0
2020-06-30 15:16:29.863,,,,2.0351097249166594,,
2020-06-30 15:16:30.802,,,,,1.0,24.0
2020-06-30 15:16:31.763,4.0,2.0,,,,
2020-06-30 15:16:32.375,,,,,1.0,19.0
2020-06-30 15:16:34.263,,,23.361393405628533,,,
2020-06-30 15:16:34.863,,,,2.0351097249166594,,
2020-06-30 15:16:36.763,4.0,2.0,,,,
2020-06-30 15:16:39.863,,,,2.112666572604639,,
2020-06-30 15:16:41.763,4.0,2.0,,,,
2020-06-30 15:16:44.863,,,,2.112666572604639,,
2020-06-30 15:16:56.763,15.0,2.0,,,,
2020-06-30 15:16:59.863,,,,2.538399616044181,,
2020-06-30 15:17:01.763,9.5,2.0,,,,
2020-06-30 15:17:04.263,,,23.35545828414078,,,
2020-06-30 15:17:04.863,,,,2.538399616044181,,
2020-06-30 15:17:05.430,,,,,1.0,15.0
2020-06-30 15:17:05.772,,,,,1.0,20.0
2020-06-30 15:17:06.041,,,,,1.0,15.0
2020-06-30 15:17:06.763,9.5,2.0,,,,
2020-06-30 15:17:09.864,,,,2.439764767353408,,
2020-06-30 15:17:11.763,9.5,2.0,,,,
2020-06-30 15:17:14.863,,,,2.439764767353408,,
2020-06-30 15:17:16.763,9.5,2.0,,,,
2020-06-30 15:17:19.863,,,,2.4052871045964515,,
2020-06-30 15:17:21.763,5.0,2.0,,,,
2020-06-30 15:17:24.863,,,,2.4052871045964515,,
2020-06-30 15:17:26.763,6.0,2.0,,,,
2020-06-30 15:17:29.863,,,,2.291048080234349,,
2020-06-30 15:17:31.763,8.5,2.0,,,,
2020-06-30 15:17:34.263,,,23.37423641747857,,,
2020-06-30 15:17:34.863,,,,2.291048080234349,,
2020-06-30 15:17:36.763,8.5,2.0,,,,
2020-06-30 15:17:39.148,,,,,1.0,33.0
2020-06-30 15:17:39.656,,,,,1.0,26.0
2020-06-30 15:17:39.863,,,,2.325389962789445,,
2020-06-30 15:17:40.422,,,,,1.0,28.0
2020-06-30 15:17:41.763,8.5,2.0,,,,
2020-06-30 15:17:44.863,,,,2.325389962789445,,
2020-06-30 15:17:56.763,9.0,2.0,,,,
2020-06-30 15:17:59.863,,,,2.550082594049834,,
2020-06-30 15:18:01.763,8.0,2.0,,,,
2020-06-30 15:18:04.263,,,23.400053785499292,,,
2020-06-30 15:18:04.863,,,,2.550082594049834,,
2020-06-30 15:18:06.763,8.0,2.0,,,,
2020-06-30 15:18:09.863,,,,2.515527576636043,,
2020-06-30 15:18:11.763,8.0,2.0,,,,
2020-06-30 15:18:13.448,,,,,1.0,19.0
2020-06-30 15:18:14.780,,,,,1.0,18.0
2020-06-30 15:18:14.863,,,,2.515527576636043,,
2020-06-30 15:18:16.031,,,,,1.0,23.0
2020-06-30 15:18:16.763,8.0,2.0,,,,
2020-06-30 15:18:17.227,,,,,1.0,20.0
2020-06-30 15:18:19.863,,,,2.7753244064408924,,
2020-06-30 15:18:21.763,7.5,2.0,,,,
2020-06-30 15:18:24.863,,,,2.7753244064408924,,
2020-06-30 15:18:26.763,8.0,2.0,,,,
2020-06-30 15:18:29.863,,,,2.5990005614840888,,
2020-06-30 15:18:31.763,7.0,2.0,,,,
2020-06-30 15:18:34.263,,,23.42800139421996,,,
2020-06-30 15:18:34.863,,,,2.5990005614840888,,
2020-06-30 15:18:36.763,7.0,2.0,,,,
2020-06-30 15:18:39.863,,,,2.584215821833787,,
2020-06-30 15:18:41.763,7.0,2.0,,,,
2020-06-30 15:18:44.863,,,,2.584215821833787,,
2020-06-30 15:18:50.269,,,,,1.0,18.0
2020-06-30 15:18:52.514,,,,,1.0,21.0
2020-06-30 15:18:54.638,,,,,1.0,28.0
2020-06-30 15:18:56.763,0.0,2.0,,,,
2020-06-30 15:18:57.034,,,,,1.0,19.0
2020-06-30 15:18:59.863,,,,2.489168478093303,,
2020-06-30 15:19:01.763,12.0,2.0,,,,
2020-06-30 15:19:04.263,,,23.407975489836332,,,
2020-06-30 15:19:04.863,,,,2.489168478093303,,
2020-06-30 15:19:06.763,12.0,2.0,,,,
2020-06-30 15:19:09.863,,,,2.5634920034494733,,
2020-06-30 15:19:11.763,12.0,2.0,,,,
2020-06-30 15:19:14.863,,,,2.5634920034494733,,
2020-06-30 15:19:16.763,12.0,2.0,,,,
2020-06-30 15:19:19.863,,,,2.504708198476231,,
2020-06-30 15:19:21.763,13.5,2.0,,,,
2020-06-30 15:19:24.863,,,,2.504708198476231,,
2020-06-30 15:19:26.763,15.0,2.0,,,,
2020-06-30 15:19:29.863,,,,2.3441836720206792,,
2020-06-30 15:19:29.994,,,,,1.0,16.0
2020-06-30 15:19:30.996,,,,,1.0,18.0
2020-06-30 15:19:31.763,11.5,2.0,,,,
2020-06-30 15:19:32.080,,,,,1.0,15.0
2020-06-30 15:19:33.045,,,,,1.0,16.0
2020-06-30 15:19:34.084,,,,,1.0,16.0
2020-06-30 15:19:34.263,,,23.42010021243302,,,
2020-06-30 15:19:34.863,,,,2.3441836720206792,,
2020-06-30 15:19:35.129,,,,,1.0,18.0
2020-06-30 15:19:36.113,,,,,1.0,16.0
2020-06-30 15:19:36.763,11.5,2.0,,,,
2020-06-30 15:19:36.981,,,,,1.0,15.0
2020-06-30 15:19:38.008,,,,,1.0,16.0
2020-06-30 15:19:39.863,,,,2.4518814785709684,,
2020-06-30 15:19:41.763,11.5,2.0,,,,
2020-06-30 15:19:44.863,,,,2.4518814785709684,,
2020-06-30 15:19:56.763,5.0,2.0,,,,
2020-06-30 15:19:59.863,,,,2.870223745417047,,
2020-06-30 15:20:01.763,5.0,2.0,,,,
2020-06-30 15:20:04.263,,,23.57490591231683,,,
2020-06-30 15:20:04.863,,,,2.870223745417047,,
2020-06-30 15:20:06.763,5.0,2.0,,,,
2020-06-30 15:20:09.863,,,,2.7682711752970683,,
2020-06-30 15:20:11.055,,,,,1.0,18.0
2020-06-30 15:20:11.763,5.0,2.0,,,,
2020-06-30 15:20:13.537,,,,,1.0,24.0
2020-06-30 15:20:14.863,,,,2.7682711752970683,,
2020-06-30 15:20:16.763,5.0,2.0,,,,
2020-06-30 15:20:19.863,,,,2.6377420077132405,,
2020-06-30 15:20:21.763,5.5,2.0,,,,
2020-06-30 15:20:24.863,,,,2.6377420077132405,,
2020-06-30 15:20:26.763,6.0,2.0,,,,
2020-06-30 15:20:29.863,,,,2.407727181054087,,
2020-06-30 15:20:31.763,6.0,2.0,,,,
2020-06-30 15:20:34.263,,,23.68248922442984,,,
2020-06-30 15:20:34.863,,,,2.407727181054087,,
2020-06-30 15:20:36.763,6.0,2.0,,,,
2020-06-30 15:20:39.863,,,,2.373526157878854,,
2020-06-30 15:20:41.763,6.0,2.0,,,,
2020-06-30 15:20:44.863,,,,2.373526157878854,,
2020-06-30 15:20:46.603,,,,,1.0,15.0
2020-06-30 15:20:46.750,,,,,1.0,16.0
2020-06-30 15:20:46.914,,,,,1.0,27.0
2020-06-30 15:20:47.191,,,,,1.0,18.0
2020-06-30 15:20:47.454,,,,,1.0,17.0
2020-06-30 15:20:56.763,7.0,2.0,,,,
2020-06-30 15:20:59.863,,,,2.522182488487713,,
2020-06-30 15:21:01.763,6.5,2.0,,,,
2020-06-30 15:21:04.263,,,23.66955591335938,,,
2020-06-30 15:21:04.863,,,,2.522182488487713,,
2020-06-30 15:21:06.763,6.5,2.0,,,,
2020-06-30 15:21:09.863,,,,2.533219035508517,,
2020-06-30 15:21:11.763,6.5,2.0,,,,
2020-06-30 15:21:14.863,,,,2.533219035508517,,
2020-06-30 15:21:16.763,6.5,2.0,,,,
2020-06-30 15:21:19.863,,,,2.580293667985095,,
2020-06-30 15:21:20.531,,,,,1.0,30.0
2020-06-30 15:21:21.324,,,,,1.0,23.0
2020-06-30 15:21:21.763,6.0,2.0,,,,
2020-06-30 15:21:22.210,,,,,1.0,28.0
2020-06-30 15:21:23.107,,,,,1.0,48.0
2020-06-30 15:21:24.135,,,,,1.0,23.0
2020-06-30 15:21:24.863,,,,2.580293667985095,,
2020-06-30 15:21:24.878,,,,,1.0,25.0
2020-06-30 15:21:25.899,,,,,1.0,23.0
2020-06-30 15:21:26.718,,,,,1.0,27.0
2020-06-30 15:21:26.763,0.0,2.0,,,,
2020-06-30 15:21:27.623,,,,,1.0,24.0
2020-06-30 15:21:29.863,,,,2.356617930553139,,
2020-06-30 15:21:31.764,7.0,2.0,,,,
2020-06-30 15:21:34.263,,,23.63778700581084,,,
2020-06-30 15:21:34.863,,,,2.691994798881103,,
2020-06-30 15:21:36.763,7.0,2.0,,,,
2020-06-30 15:21:39.863,,,,2.6991354725860446,,
2020-06-30 15:21:41.763,7.0,2.0,,,,
2020-06-30 15:21:44.863,,,,2.6991354725860446,,
2020-06-30 15:21:56.763,7.0,2.0,,,,
2020-06-30 15:21:59.863,,,,2.358190305142915,,
2020-06-30 15:22:00.681,,,,,1.0,23.0
2020-06-30 15:22:01.763,7.5,2.0,,,,
2020-06-30 15:22:02.043,,,,,1.0,24.0
2020-06-30 15:22:03.318,,,,,1.0,22.0
2020-06-30 15:22:04.263,,,23.641082927356248,,,
2020-06-30 15:22:04.649,,,,,1.0,21.0
2020-06-30 15:22:04.863,,,,2.358190305142915,,
2020-06-30 15:22:05.895,,,,,1.0,21.0
2020-06-30 15:22:06.763,7.5,2.0,,,,
2020-06-30 15:22:07.269,,,,,1.0,31.0
2020-06-30 15:22:09.863,,,,2.29846565159714,,
2020-06-30 15:22:11.763,7.5,2.0,,,,
2020-06-30 15:22:14.863,,,,2.29846565159714,,
2020-06-30 15:22:16.763,7.5,2.0,,,,
2020-06-30 15:22:19.863,,,,2.324174731785257,,
2020-06-30 15:22:21.763,12.5,2.0,,,,
2020-06-30 15:22:24.863,,,,2.324174731785257,,
2020-06-30 15:22:26.763,17.0,2.0,,,,
2020-06-30 15:22:29.863,,,,2.3357780689161967,,
2020-06-30 15:22:31.763,12.5,2.0,,,,
2020-06-30 15:22:34.263,,,23.58737951826515,,,
2020-06-30 15:22:35.320,,,,2.3357780689161967,,
2020-06-30 15:22:36.763,12.5,2.0,,,,
2020-06-30 15:22:39.863,,,,2.783263360178609,,
2020-06-30 15:22:41.763,12.5,2.0,,,,
2020-06-30 15:22:43.112,,,,,1.0,135.0
2020-06-30 15:22:44.863,,,,2.3277361668823064,,
2020-06-30 15:22:56.763,0.0,2.0,,,,
2020-06-30 15:22:59.863,,,,2.381899920940082,,
2020-06-30 15:23:01.763,72.0,2.0,,,,
2020-06-30 15:23:04.263,,,23.5581307798684,,,
2020-06-30 15:23:04.863,,,,2.381899920940082,,
2020-06-30 15:23:06.763,72.0,2.0,,,,
2020-06-30 15:23:09.864,,,,2.433568264725371,,
2020-06-30 15:23:11.763,72.0,2.0,,,,
2020-06-30 15:23:14.863,,,,2.433568264725371,,
2020-06-30 15:23:16.325,,,,,1.0,22.0
2020-06-30 15:23:16.763,72.0,2.0,,,,
2020-06-30 15:23:16.824,,,,,1.0,21.0
2020-06-30 15:23:17.599,,,,,1.0,18.0
2020-06-30 15:23:19.863,,,,2.4076028480649048,,
2020-06-30 15:23:21.763,39.0,2.0,,,,
2020-06-30 15:23:24.863,,,,2.4076028480649048,,
2020-06-30 15:23:26.763,6.0,2.0,,,,
2020-06-30 15:23:29.863,,,,2.3825708931887783,,
2020-06-30 15:23:31.763,7.5,2.0,,,,
2020-06-30 15:23:34.263,,,23.538999658668946,,,
2020-06-30 15:23:34.863,,,,2.3825708931887783,,
2020-06-30 15:23:36.763,7.5,2.0,,,,
2020-06-30 15:23:39.863,,,,2.5150315923241062,,
2020-06-30 15:23:41.763,7.5,2.0,,,,
2020-06-30 15:23:44.863,,,,2.309109792317282,,
2020-06-30 15:23:50.577,,,,,1.0,14.0
2020-06-30 15:23:51.296,,,,,1.0,16.0
2020-06-30 15:23:51.822,,,,,1.0,18.0
2020-06-30 15:23:56.763,0.0,2.0,,,,
2020-06-30 15:23:59.863,,,,2.358233536324974,,
2020-06-30 15:24:01.763,5.0,2.0,,,,
2020-06-30 15:24:04.263,,,23.524149541419522,,,
2020-06-30 15:24:04.863,,,,2.398205311515505,,
2020-06-30 15:24:06.763,5.0,2.0,,,,
2020-06-30 15:24:09.863,,,,2.288831161120308,,
2020-06-30 15:24:11.763,5.0,2.0,,,,
2020-06-30 15:24:14.863,,,,2.419352817392532,,
2020-06-30 15:24:16.763,5.0,2.0,,,,
2020-06-30 15:24:19.863,,,,2.411994883300861,,
2020-06-30 15:24:21.763,5.0,2.0,,,,
2020-06-30 15:24:24.743,,,,,1.0,20.0
2020-06-30 15:24:24.803,,,,,1.0,16.0
2020-06-30 15:24:24.863,,,,2.411994883300861,,
2020-06-30 15:24:26.764,5.0,2.0,,,,
2020-06-30 15:24:29.863,,,,2.3486503815971584,,
2020-06-30 15:24:31.763,5.5,2.0,,,,
2020-06-30 15:24:34.263,,,23.50071689371995,,,
2020-06-30 15:24:34.863,,,,2.3486503815971584,,
2020-06-30 15:24:36.763,5.5,2.0,,,,
2020-06-30 15:24:39.863,,,,2.3151327010206546,,
2020-06-30 15:24:41.763,5.5,2.0,,,,
2020-06-30 15:24:56.763,7.5,2.0,,,,
2020-06-30 15:24:57.863,,,,,1.0,15.0
2020-06-30 15:24:59.863,,,,2.383624905324658,,
2020-06-30 15:25:01.763,9.0,2.0,,,,
2020-06-30 15:25:04.263,,,23.486412676303072,,,
2020-06-30 15:25:04.863,,,,2.028062462812256,,
2020-06-30 15:25:06.763,9.0,2.0,,,,
2020-06-30 15:25:09.863,,,,2.086226389597113,,
2020-06-30 15:25:11.763,9.0,2.0,,,,
2020-06-30 15:25:14.863,,,,2.086226389597113,,
2020-06-30 15:25:16.763,9.0,2.0,,,,
2020-06-30 15:25:19.863,,,,2.041080245390161,,
2020-06-30 15:25:21.763,5.0,2.0,,,,
2020-06-30 15:25:24.863,,,,2.017778625379048,,
2020-06-30 15:25:26.763,5.0,2.0,,,,
2020-06-30 15:25:29.863,,,,2.339167913366973,,
2020-06-30 15:25:30.872,,,,,1.0,23.0
2020-06-30 15:25:31.511,,,,,1.0,22.0
2020-06-30 15:25:31.763,5.0,2.0,,,,
2020-06-30 15:25:32.214,,,,,1.0,20.0
2020-06-30 15:25:34.263,,,23.460349037681212,,,
2020-06-30 15:25:34.863,,,,1.957652446583978,,
2020-06-30 15:25:36.763,5.0,2.0,,,,
2020-06-30 15:25:39.868,,,,1.974503481016548,,
2020-06-30 15:25:41.763,5.0,2.0,,,,
2020-06-30 15:25:44.863,,,,1.974503481016548,,
2020-06-30 15:25:54.863,,,,1.992863303083494,,
2020-06-30 15:25:56.763,7.0,2.0,,,,
2020-06-30 15:25:59.863,,,,2.336486599966189,,
2020-06-30 15:26:01.763,7.0,2.0,,,,
2020-06-30 15:26:04.263,,,23.43674810507086,,,
2020-06-30 15:26:04.863,,,,2.336486599966189,,
2020-06-30 15:26:05.146,,,,,1.0,12.0
2020-06-30 15:26:06.763,7.0,2.0,,,,
2020-06-30 15:26:09.863,,,,2.2862521570876164,,
2020-06-30 15:26:11.763,7.0,2.0,,,,
2020-06-30 15:26:14.863,,,,2.2862521570876164,,
2020-06-30 15:26:16.763,7.0,2.0,,,,
2020-06-30 15:26:19.863,,,,2.278729716773125,,
2020-06-30 15:26:21.763,5.5,2.0,,,,
2020-06-30 15:26:24.863,,,,2.278729716773125,,
2020-06-30 15:26:26.763,4.0,2.0,,,,
2020-06-30 15:26:29.863,,,,1.950193512581881,,
2020-06-30 15:26:31.763,4.0,2.0,,,,
2020-06-30 15:26:34.263,,,23.41506808314949,,,
2020-06-30 15:26:34.863,,,,1.950193512581881,,
2020-06-30 15:26:36.763,4.0,2.0,,,,
2020-06-30 15:26:38.167,,,,,1.0,18.0
2020-06-30 15:26:38.627,,,,,1.0,18.0
2020-06-30 15:26:39.105,,,,,1.0,16.0
2020-06-30 15:26:39.642,,,,,1.0,14.0
2020-06-30 15:26:39.863,,,,1.9759763503117784,,
2020-06-30 15:26:41.763,4.0,2.0,,,,
2020-06-30 15:26:44.863,,,,1.9759763503117784,,
2020-06-30 15:26:56.763,4.0,2.0,,,,
2020-06-30 15:26:59.863,,,,2.3950215694335624,,
2020-06-30 15:27:01.988,4.0,2.0,,,,
2020-06-30 15:27:04.263,,,23.39220185783258,,,
2020-06-30 15:27:04.863,,,,2.397457733564113,,
2020-06-30 15:27:06.763,4.0,2.0,,,,
2020-06-30 15:27:09.864,,,,2.372028452447339,,
2020-06-30 15:27:11.763,4.0,2.0,,,,
2020-06-30 15:27:12.593,,,,,1.0,31.0
2020-06-30 15:27:13.693,,,,,1.0,23.0
2020-06-30 15:27:14.665,,,,,1.0,21.0
2020-06-30 15:27:14.863,,,,2.372028452447339,,
2020-06-30 15:27:16.763,4.0,2.0,,,,
2020-06-30 15:27:19.863,,,,2.386558054753584,,
2020-06-30 15:27:21.763,6.0,2.0,,,,
2020-06-30 15:27:24.863,,,,2.386558054753584,,
2020-06-30 15:27:26.763,8.0,2.0,,,,
2020-06-30 15:27:29.863,,,,2.436644049891456,,
2020-06-30 15:27:31.763,7.5,2.0,,,,
2020-06-30 15:27:34.263,,,23.37463865946046,,,
2020-06-30 15:27:34.863,,,,2.436644049891456,,
2020-06-30 15:27:36.763,7.5,2.0,,,,
2020-06-30 15:27:39.863,,,,2.478916167362024,,
2020-06-30 15:27:41.763,7.5,2.0,,,,
2020-06-30 15:27:44.863,,,,2.478916167362024,,
2020-06-30 15:27:47.625,,,,,1.0,29.0
2020-06-30 15:27:47.699,,,,,1.0,16.0
2020-06-30 15:27:47.745,,,,,1.0,21.0
2020-06-30 15:27:56.763,16.0,2.0,,,,
2020-06-30 15:27:59.863,,,,2.406490086907462,,
2020-06-30 15:28:01.763,10.5,2.0,,,,
2020-06-30 15:28:04.264,,,23.354300812315373,,,
2020-06-30 15:28:04.956,,,,2.406490086907462,,
2020-06-30 15:28:06.763,10.5,2.0,,,,
2020-06-30 15:28:09.863,,,,2.3405707815608694,,
2020-06-30 15:28:11.763,10.5,2.0,,,,
2020-06-30 15:28:14.863,,,,2.3405707815608694,,
2020-06-30 15:28:16.763,10.5,2.0,,,,
2020-06-30 15:28:19.863,,,,2.279829539493301,,
2020-06-30 15:28:20.800,,,,,1.0,14.0
2020-06-30 15:28:20.823,,,,,1.0,15.0
2020-06-30 15:28:21.763,5.0,2.0,,,,
2020-06-30 15:28:24.863,,,,2.279829539493301,,
2020-06-30 15:28:26.763,5.0,2.0,,,,
2020-06-30 15:28:29.863,,,,2.3154044387942405,,
2020-06-30 15:28:31.763,4.5,2.0,,,,
2020-06-30 15:28:34.264,,,23.3447044678905,,,
2020-06-30 15:28:34.863,,,,2.3154044387942405,,
2020-06-30 15:28:36.763,4.5,2.0,,,,
2020-06-30 15:28:39.863,,,,2.395519747504511,,
2020-06-30 15:28:41.763,4.5,2.0,,,,
2020-06-30 15:28:44.863,,,,2.395519747504511,,
2020-06-30 15:28:53.912,,,,,1.0,19.0
2020-06-30 15:28:54.258,,,,,1.0,15.0
2020-06-30 15:28:54.558,,,,,1.0,14.0
2020-06-30 15:28:56.763,5.0,2.0,,,,
2020-06-30 15:28:59.863,,,,2.4483317016595096,,
2020-06-30 15:29:01.763,4.5,2.0,,,,
2020-06-30 15:29:04.264,,,23.330909209716,,,
2020-06-30 15:29:04.863,,,,2.4717484992678656,,
2020-06-30 15:29:06.763,4.5,2.0,,,,
2020-06-30 15:29:09.863,,,,2.6551416211198635,,
2020-06-30 15:29:11.763,4.5,2.0,,,,
2020-06-30 15:29:14.865,,,,2.447062787935843,,
2020-06-30 15:29:16.763,4.5,2.0,,,,
2020-06-30 15:29:19.863,,,,2.399669214852231,,
2020-06-30 15:29:21.763,5.0,2.0,,,,
2020-06-30 15:29:24.863,,,,2.399669214852231,,
2020-06-30 15:29:26.763,6.0,2.0,,,,
2020-06-30 15:29:27.602,,,,,1.0,17.0
2020-06-30 15:29:28.714,,,,,1.0,17.0
2020-06-30 15:29:29.863,,,,1.9517906680526769,,
2020-06-30 15:29:31.763,6.0,2.0,,,,
2020-06-30 15:29:34.263,,,23.34584141716582,,,
2020-06-30 15:29:34.863,,,,1.9517906680526769,,
2020-06-30 15:29:36.763,6.0,2.0,,,,
2020-06-30 15:29:39.863,,,,1.9708347292521369,,
2020-06-30 15:29:41.763,6.0,2.0,,,,
2020-06-30 15:29:44.863,,,,1.950811265146914,,
2020-06-30 15:29:56.763,7.0,2.0,,,,
2020-06-30 15:29:59.863,,,,2.268491032976267,,
2020-06-30 15:30:01.697,,,,,1.0,89.0
2020-06-30 15:30:01.697,,,,,1.0,66.0
2020-06-30 15:30:01.763,6.5,2.0,,,,
2020-06-30 15:30:04.263,,,23.332904001585327,,,
2020-06-30 15:30:04.863,,,,2.268491032976267,,
2020-06-30 15:30:06.763,6.5,2.0,,,,
2020-06-30 15:30:09.863,,,,2.670111786172204,,
2020-06-30 15:30:11.763,6.5,2.0,,,,
2020-06-30 15:30:14.863,,,,2.225093155143504,,
2020-06-30 15:30:16.763,6.5,2.0,,,,
2020-06-30 15:30:19.863,,,,2.380530299743518,,
2020-06-30 15:30:21.763,13.5,2.0,,,,
2020-06-30 15:30:24.863,,,,2.215417937150479,,
2020-06-30 15:30:26.763,21.0,2.0,,,,
2020-06-30 15:30:29.863,,,,2.215750562131862,,
2020-06-30 15:30:31.763,30.0,2.0,,,,
2020-06-30 15:30:34.263,,,23.3748808255516,,,
2020-06-30 15:30:34.736,,,,,1.0,18.0
2020-06-30 15:30:34.863,,,,2.215750562131862,,
2020-06-30 15:30:36.763,30.0,2.0,,,,
2020-06-30 15:30:39.863,,,,2.2293116066596737,,
2020-06-30 15:30:41.763,30.0,2.0,,,,
2020-06-30 15:30:44.863,,,,2.2293116066596737,,
2020-06-30 15:30:56.763,6.0,2.0,,,,
2020-06-30 15:30:59.863,,,,1.990840582073436,,
2020-06-30 15:31:01.763,6.0,2.0,,,,
2020-06-30 15:31:04.263,,,23.37320208095375,,,
2020-06-30 15:31:04.863,,,,1.990840582073436,,
2020-06-30 15:31:06.763,6.0,2.0,,,,
2020-06-30 15:31:07.708,,,,,1.0,26.0
2020-06-30 15:31:09.863,,,,1.997887707342721,,
2020-06-30 15:31:11.763,6.0,2.0,,,,
2020-06-30 15:31:14.863,,,,1.997887707342721,,
2020-06-30 15:31:16.763,6.0,2.0,,,,
2020-06-30 15:31:19.863,,,,1.9682557461416952,,
2020-06-30 15:31:21.763,0.0,2.0,,,,
2020-06-30 15:31:24.863,,,,1.9682557461416952,,
2020-06-30 15:31:26.763,0.0,2.0,,,,
2020-06-30 15:31:29.863,,,,2.2647104728025096,,
2020-06-30 15:31:31.763,8.0,2.0,,,,
2020-06-30 15:31:34.263,,,23.387600702101068,,,
2020-06-30 15:31:34.863,,,,2.2647104728025096,,
2020-06-30 15:31:36.763,8.0,2.0,,,,
2020-06-30 15:31:39.863,,,,2.281469245769296,,
2020-06-30 15:31:40.747,,,,,1.0,15.0
2020-06-30 15:31:40.851,,,,,1.0,18.0
2020-06-30 15:31:41.763,8.0,2.0,,,,
2020-06-30 15:31:44.863,,,,2.281469245769296,,
2020-06-30 15:31:56.763,6.0,2.0,,,,
2020-06-30 15:31:59.863,,,,2.2914851998025507,,
2020-06-30 15:32:01.763,6.0,2.0,,,,
2020-06-30 15:32:04.263,,,23.39970079763764,,,
2020-06-30 15:32:04.863,,,,2.2914851998025507,,
2020-06-30 15:32:06.763,6.0,2.0,,,,
2020-06-30 15:32:09.863,,,,2.251466478033354,,
2020-06-30 15:32:11.763,6.0,2.0,,,,
2020-06-30 15:32:13.918,,,,,1.0,23.0
2020-06-30 15:32:14.186,,,,,1.0,23.0
2020-06-30 15:32:14.357,,,,,1.0,30.0
2020-06-30 15:32:14.595,,,,,1.0,19.0
2020-06-30 15:32:14.863,,,,2.251466478033354,,
2020-06-30 15:32:16.763,6.0,2.0,,,,
2020-06-30 15:32:19.863,,,,2.289969336025984,,
2020-06-30 15:32:21.763,11.5,2.0,,,,
2020-06-30 15:32:24.863,,,,2.289969336025984,,
2020-06-30 15:32:26.763,17.0,2.0,,,,
2020-06-30 15:32:29.863,,,,2.30484335463682,,
2020-06-30 15:32:31.763,11.5,2.0,,,,
2020-06-30 15:32:34.263,,,23.39656084747296,,,
2020-06-30 15:32:34.863,,,,2.30484335463682,,
2020-06-30 15:32:36.763,11.5,2.0,,,,
2020-06-30 15:32:39.863,,,,2.3052115288623107,,
2020-06-30 15:32:41.763,11.5,2.0,,,,
2020-06-30 15:32:44.863,,,,2.3052115288623107,,
2020-06-30 15:32:47.579,,,,,1.0,14.0
2020-06-30 15:32:49.123,,,,,1.0,15.0
2020-06-30 15:32:56.763,5.0,2.0,,,,
2020-06-30 15:32:59.863,,,,2.240469423019634,,
2020-06-30 15:33:01.763,5.5,2.0,,,,
2020-06-30 15:33:04.263,,,23.39039587342414,,,
2020-06-30 15:33:04.863,,,,2.240469423019634,,
2020-06-30 15:33:06.763,5.5,2.0,,,,
2020-06-30 15:33:09.863,,,,2.25558849168724,,
2020-06-30 15:33:11.763,5.5,2.0,,,,
2020-06-30 15:33:14.863,,,,2.25558849168724,,
2020-06-30 15:33:16.763,5.5,2.0,,,,
2020-06-30 15:33:19.863,,,,2.254613846141776,,
2020-06-30 15:33:21.763,6.0,2.0,,,,
2020-06-30 15:33:22.132,,,,,1.0,27.0
2020-06-30 15:33:22.833,,,,,1.0,24.0
2020-06-30 15:33:23.437,,,,,1.0,22.0
2020-06-30 15:33:24.863,,,,2.254613846141776,,
